CODETEAM,COMMENT,DORSAL,MARKERTIME,MINUTE,NUMBEROFPLAY,PLAYER,PLAYER_ID,PLAYINFO,PLAYTYPE,POINTS_A,POINTS_B,TEAM,TYPE,home_team,home_team_code,away_team,away_team_code
BAS       ,,6,02:44,8,90,"TIMMA, JANIS",P005718   ,Missed Three Pointer (0/2 -  2 pt),3FGA,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,77,02:41,8,91,"GUDAITIS, ARTURAS",P003120   ,Def Rebound (1),D,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,25,02:34,8,92,"THEODORE, JORDAN",P007946   ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,02:34,8,93,"HUERTAS, MARCELINHO",PJUJ      ,Foul Drawn (2),RV,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,02:34,8,94,"HUERTAS, MARCELINHO",PJUJ      ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,25,02:34,8,95,"THEODORE, JORDAN",P007946   ,Foul Drawn (1),RV,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,77,02:24,8,96,"GUDAITIS, ARTURAS",P003120   ,Foul Drawn (1),RV,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,02:24,8,97,"POIRIER, VINCENT",P004887   ,Foul (1),CM,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,77,02:24,8,98,"GUDAITIS, ARTURAS",P003120   ,Free Throw In (1/1 -  1 pt),FTM,18.0,13.0,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,34,02:24,8,99,"JEFFERSON, CORY",P007992   ,Assist (1),AS,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,77,02:24,8,100,"GUDAITIS, ARTURAS",P003120   ,Free Throw In (2/2 -  2 pt),FTM,19.0,13.0,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,6,02:12,8,101,"TIMMA, JANIS",P005718   ,Foul Drawn (2),RV,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,9,02:12,8,102,"KALNIETIS, MANTAS",PJBX      ,Foul (1),CM,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,6,02:10,8,103,"TIMMA, JANIS",P005718   ,Free Throw In (3/3 -  3 pt),FTM,19.0,14.0,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,6,02:10,8,104,"TIMMA, JANIS",P005718   ,Free Throw In (4/4 -  4 pt),FTM,19.0,15.0,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,6,02:10,8,105,"TIMMA, JANIS",P005718   ,Out,OUT,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,11,02:10,8,106,"JANNING, MATT",P004165   ,In,IN,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,25,01:47,9,108,"THEODORE, JORDAN",P007946   ,Missed Two Pointer (1/3 -  2 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,25,01:47,9,109,"THEODORE, JORDAN",P007946   ,Shot Rejected (1),AG,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,01:44,9,110,"POIRIER, VINCENT",P004887   ,Block (1),FV,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,55,01:44,9,111,"JERRELLS, CURTIS",P003067   ,Off Rebound (1),O,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,55,01:44,9,112,"JERRELLS, CURTIS",P003067   ,Three Pointer (1/1 -  3 pt),3FGM,22.0,15.0,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,01:42,9,270,"HUERTAS, MARCELINHO",PJUJ      ,Shot Rejected (1),AG,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,01:59,9,269,"HUERTAS, MARCELINHO",PJUJ      ,Missed Two Pointer (0/2 -  0 pt),2FGA,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,77,01:42,9,268,"GUDAITIS, ARTURAS",P003120   ,Block (1),FV,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,01:39,9,114,"POIRIER, VINCENT",P004887   ,Off Rebound (1),O,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,17,01:39,9,115,"POIRIER, VINCENT",P004887   ,Two Pointer (2/2 -  4 pt),2FGM,22.0,17.0,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,55,01:17,9,116,"JERRELLS, CURTIS",P003067   ,Two Pointer (1/1 -  5 pt),2FGM,24.0,17.0,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,25,01:14,9,117,"THEODORE, JORDAN",P007946   ,Out,OUT,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,45,01:14,9,118,"BERTANS, DAIRIS",P000436   ,In,IN,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,01:08,9,119,"HUERTAS, MARCELINHO",PJUJ      ,Foul Drawn (3),RV,,,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,9,01:08,9,120,"KALNIETIS, MANTAS",PJBX      ,Foul (2),CM,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,24,01:05,9,121,"M'BAYE, AMATH",P007993   ,In,IN,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,34,01:05,9,122,"JEFFERSON, CORY",P007992   ,Out,OUT,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,01:05,9,123,"HUERTAS, MARCELINHO",PJUJ      ,Free Throw In (1/1 -  1 pt),FTM,24.0,18.0,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
BAS       ,,9,01:05,9,124,"HUERTAS, MARCELINHO",PJUJ      ,Free Throw In (2/2 -  2 pt),FTM,24.0,19.0,Baskonia Vitoria Gasteiz,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
MIL       ,,45,00:48,10,126,"BERTANS, DAIRIS",P000436   ,Missed Two Pointer (0/1 -  0 pt),2FGA,,,AX Armani Exchange Olimpia Milan,0,AX Armani Exchange Olimpia Milan,MIL,Baskonia Vitoria Gasteiz,BAS
